time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
20,mean_surface_sensible_heat_flux_min,0.785280264680095,4.288028234330334,-0.11979977838749455,0.9459615189847114,-0.03730325301655682,-1.7065875161792208,-0.07286288621342674,-0.3926413421508144,0.35869870015939853,-0.03735242870897762
21,mean_surface_sensible_heat_flux_min,1.0454475794773728,3.663828101357342,0.9832921330150053,0.482820993339593,-0.8167050987730198,-1.640999216884888,0.6459663210570593,-0.47309593418716706,-0.320600800184721,-0.1073748808687094
22,mean_surface_sensible_heat_flux_min,1.1499849443558143,3.5010138348576283,1.424032423450658,0.08154132901962695,-0.9565272424667484,-1.4656168019310958,1.082670674778291,-0.15772426802332296,-0.6390452013334538,0.32780852764435975
23,mean_surface_sensible_heat_flux_min,1.191028222588494,2.986727622027452,2.453423269970831,-0.18927490369492955,-0.9380955169594282,-0.6029170200989903,0.6626643396113786,0.3142926105122862,-0.49217155289696435,0.4277647988629348
24,mean_surface_sensible_heat_flux_min,1.7248382839812142,2.023136153840527,3.3839764217152557,-0.44876233078857486,-0.8902031112237381,0.43795809694674603,0.4516066292629005,0.7128278712016103,-0.0547187194630573,-0.11490419960852163
25,mean_surface_sensible_heat_flux_min,2.2125844030533144,1.444358796234946,3.5457714362077715,-0.3497569297191727,-0.9830171474292793,1.191777657266602,-0.07804479047077051,0.5776646059933386,0.13377383876428084,-0.6942725842971145
26,mean_surface_sensible_heat_flux_min,2.898007935653053,0.5740970559870264,2.9725637027574807,-0.5701233514584596,-0.6816189334417883,1.8561004006721993,-0.7613719769550137,-0.10359543434359185,0.518322756643325,-0.5589366766352555
27,mean_surface_sensible_heat_flux_min,4.0150178125509095,-0.029016759051369644,2.3132121275807243,-0.7540005260289699,0.7504166965535097,1.3847029958730193,-0.8189735599538875,-0.6166220973323404,0.2508029086216444,0.6158913907105944
28,mean_surface_sensible_heat_flux_min,4.495221515400086,-0.6599294754614257,1.4542356548737994,-0.6145057939719999,1.8988444593596772,0.6005114857820861,-0.6408519474697365,-0.8856530086947066,-0.12343028325149841,0.8524674809108319
29,mean_surface_sensible_heat_flux_min,4.858691556624319,-1.661378579783966,0.5655596985002868,-0.3826505579866585,2.4478265963855845,-0.6586346271369478,-0.4317871536164084,-1.0639169039598138,-0.4842499299349156,-0.10140461386293946
30,mean_surface_sensible_heat_flux_min,5.120868145987314,-2.513720517752886,0.08046765094066587,-0.17491427426382902,2.117114480529195,-0.8607286251544126,0.706908902780546,-0.09245118998870132,-0.19775317678314053,-0.6865463760071093
31,mean_surface_sensible_heat_flux_min,5.219180067672586,-2.4917336436026862,-0.5745514333528144,0.18934204603044782,1.8800177342437447,-0.5104490513190001,0.7110722304835084,0.7977550590697334,-0.4430941677314198,-0.5072984183589746
32,mean_surface_sensible_heat_flux_min,5.272578116679583,-2.6773401221404702,-1.1429813548453926,0.08968792197472635,0.6775143765281023,-0.15396698747554305,0.5415995384976868,1.4415231217963635,0.2583693068437135,0.29728452808014094
33,mean_surface_sensible_heat_flux_min,5.3827522394491165,-2.601312374224373,-1.3086466127034078,0.036009984172145765,-0.7961062685669195,0.018913782846560444,0.2163733336801465,1.5852688070930838,0.5318509346440006,0.6088486679534351
34,mean_surface_sensible_heat_flux_min,5.453213645539336,-2.7179080443880723,-1.5318048599746392,0.4739238286261903,-1.7676142120566678,0.1479348649717564,-0.0700015282495487,0.16287894364926916,0.2738658440267141,0.49670748837577866
35,mean_surface_sensible_heat_flux_min,5.398596228628239,-2.5472758925734236,-1.9805420744759674,0.7196832708383138,-2.3237658730463537,0.03924873843626174,-0.26813746107553804,-0.9360008668362294,-0.190564639335388,-0.013927192141118427
36,mean_surface_sensible_heat_flux_min,5.194685061413114,-2.855965920769099,-2.17670415914235,0.4824263314452765,-2.2336518645129226,-0.0560437467262941,-0.23180710399382573,-1.2938977068042115,-0.09417777156176015,-0.7076204207256711
